movieId,item_id,title,is_european_wide,is_non_english,has_us_origin,has_us_company_involvement,is_coproduction,is_blockbuster_head,num_origin_countries,rating_count_train,directors,director_citizenship,filming_location_country,award_count,global_compatibility_score,local_europe_score,platform_compatible_europe,local_europe,local_non_english_no_us_europe,award_signal_europe,director_europe_european_film
106353,,Holes in My Shoes (2006),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106355,,Apartment 4E (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106363,,Lumihiutalemuodostelma (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106365,,"Super Cops, The (1974)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106369,16307.0,Panic Button (2011),True,False,False,False,False,False,1,3.0,,,,0.0,0.2,0.8,False,True,False,False,False
106374,,Painless (Insensibles) (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106376,16308.0,"Lords of Discipline, The (1983)",False,False,True,True,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
106378,16309.0,Won Ton Ton: The Dog Who Saved Hollywood (1976),False,False,True,True,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
106387,16310.0,"Bucket of Blood, A (Dark Secrets) (Death Artist, The) (1995)",False,False,True,False,False,False,1,0.0,,,,0.0,0.4,0.4,False,False,False,False,False
106389,16311.0,Buttcrack (1998),False,False,False,False,False,False,0,2.0,,,,0.0,0.0,0.6,False,False,False,False,False
106391,,Card Subject To Change (2010),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106397,,Stephen Tobolowsky's Birthday Party (2005),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106399,,"Wonderful Crook, The (Pas si méchant que ça) (1975)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106401,16312.0,Le convoyeur (2004),True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
106403,16313.0,"Conclave, The (2006)",True,False,False,False,True,False,2,1.0,,,,0.0,0.4,0.6,False,False,False,False,False
106405,,Making the Boys (2011),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106407,16314.0,Seduced and Abandoned (2013),False,False,True,False,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
106417,,Absent (Ausente) (2011),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106421,16315.0,"Institute, The (2013)",False,False,True,False,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
106423,,Dreamworld (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106431,16316.0,Chasing Ghosts: Beyond the Arcade (2007),False,False,True,False,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
106434,,Chillers (1987),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106436,16317.0,For Those in Peril (2013),True,False,False,False,False,False,1,1.0,,,,0.0,0.2,0.8,False,True,False,False,False
106438,16318.0,Philomena (2013),True,False,True,True,True,True,3,338.0,,,,0.0,1.0,0.2,True,False,False,False,False
106441,16319.0,"Book Thief, The (2013)",True,False,True,True,True,False,2,167.0,,,,0.0,0.6,0.4,True,False,False,False,False
106443,16320.0,"Best Man Holiday, The (2013)",False,False,True,True,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
106450,,Chicago Overcoat (2009),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106452,16321.0,Ida (2013),True,True,False,False,True,False,4,76.0,,,,0.0,0.2,0.8,False,True,True,False,False
106455,,Metal Brothers (Mammas pojkar) (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106458,,"Tiger from Tjampa, The (Harimau Tjampa) (1953)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106460,,Curse of the Oily Man (Sumpah orang minyak) (1956),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106462,16322.0,"Fiancee, The (Parineeta) (1953)",False,True,False,False,False,False,1,3.0,,,,0.0,0.0,0.8,False,False,False,False,False
106464,,Aningaaq (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106466,,"White Shadow, The (1924)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106471,,One Piece Film: Strong World (2009),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106473,16323.0,One Piece Film Z (2012),False,True,False,False,False,False,1,6.0,,,,0.0,0.0,0.8,False,False,False,False,False
106475,,Caught Inside (2010),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106483,,All Mine to Give (1957),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106485,16324.0,China O'Brien (1990),False,False,True,False,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
106487,,"Hunger Games: Catching Fire, The (2013)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106489,16325.0,"Hobbit: The Desolation of Smaug, The (2013)",False,False,True,True,True,True,2,1330.0,,,,0.0,1.0,0.0,False,False,False,False,False
106491,16326.0,47 Ronin (2013),False,False,True,True,False,False,1,186.0,,,,0.0,0.4,0.4,False,False,False,False,False
106493,,"Scarlet Letter, The (Der scharlachrote Buchstabe) (1973)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106495,,"Girl From Nowhere, The (2012)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106498,,"Magic Voyage of Sindbad, The (Sadko) (1953)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106501,,"Chameleon, The (2010) ",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106503,,"Enemies of Reason, The (2007)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106506,,World War II: When Lions Roared (1994),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106508,16327.0,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",True,False,True,True,True,False,3,16.0,,,,0.0,0.6,0.4,True,False,False,False,False
106510,16328.0,"It's the Easter Beagle, Charlie Brown! (1974)",False,False,True,False,False,False,1,7.0,,,,0.0,0.4,0.4,False,False,False,False,False
106515,,Vali (2009),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106517,16329.0,De la servitude moderne (2009),True,False,False,False,False,False,1,1.0,,,,0.0,0.0,0.8,False,True,False,False,False
106519,16330.0,WikiRebels: The Documentary (2010),True,False,False,False,False,False,1,1.0,,,,0.0,0.2,0.8,False,True,False,False,False
106521,,Beyond the Time Barrier (1960),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106525,,"Crystal Ball, The (1943)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106527,,Chocchan's Story (Chocchan monogatari) (1996),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106529,,Dominion Tank Police (Dominion) (1988),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106538,16331.0,Flesh (1968),False,False,True,False,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
106540,16332.0,Delivery Man (2013),False,False,True,True,False,False,1,75.0,,,,0.0,0.4,0.4,False,False,False,False,False
106542,16333.0,Charlie Countryman (2013),True,False,True,False,True,False,2,16.0,,,,0.0,0.6,0.4,True,False,False,False,False
106549,16334.0,Back to the USSR - takaisin Ryssiin (1992),True,True,False,False,False,False,1,2.0,,,,0.0,0.0,1.0,False,True,True,False,False
106559,16335.0,Bad Biology (2008),False,False,True,False,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
106561,16336.0,Krrish 3 (2013),False,True,False,False,False,False,1,5.0,,,,0.0,0.0,0.8,False,False,False,False,False
106563,,Once Upon a Scoundrel (1974),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106565,,Emotion (1966),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106579,16337.0,Tales from the Organ Trade (2013),False,False,True,False,True,False,2,1.0,,,,0.0,0.6,0.2,False,False,False,False,False
106581,,Bells of Capistrano (1942),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106583,16338.0,Berlin Express (1948),False,False,True,True,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
106590,16339.0,Hansel & Gretel (2013),False,False,True,True,False,False,1,9.0,,,,0.0,0.4,0.4,False,False,False,False,False
106592,16340.0,"Happy Poet, The (2010)",False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106594,,Red Flag (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106599,16341.0,Breakout (2013),False,False,False,False,False,False,1,1.0,,,,0.0,0.2,0.6,False,False,False,False,False
106607,16342.0,Plankton (1994),True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
106609,16343.0,Shatter Dead (1994),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106611,,"Club, The (1994)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106614,,"Christmas Party, The (Joulubileet) (1996)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106616,16344.0,End of the World (1977),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106618,,My Louisiana Sky (2001),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106620,16345.0,Z.P.G. (1972),True,False,True,False,True,False,3,1.0,,,,0.0,0.6,0.4,True,False,False,False,False
106624,16346.0,Twice Born (Venuto al mondo) (2012),True,False,False,False,True,False,3,7.0,,,,0.0,0.4,0.6,False,False,False,False,False
106634,,"Raisin in the Sun, A (2008)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106642,,"Day of the Doctor, The (2013)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106644,,"Story of Esther Costello, The (1957)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106646,16347.0,"Somewhat Gentle Man, A (En ganske snill mann) (2010)",True,True,False,False,False,False,1,8.0,,,,0.0,0.0,1.0,False,True,True,False,False
106648,16348.0,Guilty of Romance (Koi no tsumi) (2011),False,True,False,False,False,False,1,1.0,,,,0.0,0.0,0.8,False,False,False,False,False
106672,,Club Fed (1990),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106674,,Crackerjack (1994),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106676,16349.0,Crime Wave (1985),False,False,False,False,False,False,1,2.0,,,,0.0,0.2,0.6,False,False,False,False,False
106680,,"Wankers, The (Les branleuses) (2011)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106682,,Apollo Zero (2009),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106684,,Zero 2 (2010),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106686,16350.0,José and Pilar (José e Pilar) (2010),True,True,False,False,True,False,3,1.0,,,,0.0,0.2,0.8,False,True,True,False,False
106688,16351.0,Crocodile (2000),False,False,True,False,True,False,2,2.0,,,,0.0,0.6,0.2,False,False,False,False,False
106690,,"Mating of Millie, The (1948)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106696,16352.0,Frozen (2013),False,False,True,True,False,True,1,941.0,,,,0.0,0.8,0.2,False,False,False,False,False
106698,16353.0,"Ninja, A Band of Assassins (Shinobi No Mono) (1962)",False,True,False,False,False,False,1,4.0,,,,0.0,0.0,0.8,False,False,False,False,False
106700,16354.0,"Ferryman, The (2007)",False,False,False,False,False,False,1,3.0,,,,0.0,0.2,0.6,False,False,False,False,False
106702,16355.0,"Strange Case of Dr. Jekyll and Miss Osbourne, The (Dr. Jekyll and His Women) (Docteur Jekyll et les femmes) (1981)",True,True,False,False,True,False,2,0.0,,,,0.0,0.2,0.8,False,True,True,False,False
106704,16356.0,Disco Godfather (1979),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106722,16357.0,Crisis: Behind a Presidential Commitment (1963),False,False,True,True,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
106725,,"China Lake Murders, The (1990)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106727,16358.0,9 Month Stretch (9 mois ferme) (2013),True,True,False,False,False,False,1,5.0,,,,0.0,0.0,1.0,False,True,True,False,False
106729,16359.0,"Galaxy Invader, The (1985)",False,False,True,False,False,False,1,0.0,,,,0.0,0.4,0.4,False,False,False,False,False
106734,16360.0,Marfa Girl (2012),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106736,16361.0,Bad Girls Go To Hell (1965),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106739,16362.0,Thankskilling (2009),False,False,True,False,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
106741,16363.0,ThanksKilling 3 (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106745,16364.0,"Stranger, The (Straniero, Lo) (1967)",True,True,False,False,True,False,3,2.0,,,,0.0,0.2,0.8,False,True,True,False,False
106747,16365.0,Circles (Krugovi) (2013),True,True,False,False,True,False,5,1.0,,,,0.0,0.2,0.8,False,True,True,False,False
106749,16366.0,Mr. Morgan's Last Love (2013),True,False,True,False,True,False,4,16.0,,,,0.0,0.6,0.4,True,False,False,False,False
106751,,"Misérables in Concert, Les (1996)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106753,16367.0,Shed No Tears (Känn ingen sorg) (2013),True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
106762,16368.0,Trigun: Badlands Rumble (2010),False,True,False,False,False,False,1,23.0,,,,0.0,0.0,0.8,False,False,False,False,False
106766,16369.0,Inside Llewyn Davis (2013),True,False,True,True,True,True,2,372.0,,,,0.0,1.0,0.2,True,False,False,False,False
106768,16370.0,"Wind Journeys, The (Viajes del viento, Los) (2009)",True,True,False,False,True,False,4,2.0,,,,0.0,0.2,0.8,False,True,True,False,False
106782,16371.0,"Wolf of Wall Street, The (2013)",False,False,True,True,False,True,1,1630.0,,,,0.0,0.8,0.2,False,False,False,False,False
106785,16372.0,Homefront (2013),False,False,True,True,False,False,1,75.0,,,,0.0,0.4,0.4,False,False,False,False,False
106791,16373.0,Cut and Run (Inferno in diretta) (1985),True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
106794,16374.0,Cyberjack (Virtual Assassin) (1995),False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
106820,,Marriage Material (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106822,,Shadows of a Hot Summer (Stíny horkého léta) (1978),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106824,,Scissere (1982),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106832,16375.0,7th Cavalry (Seventh Cavalry) (1956),False,False,True,True,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
106834,,"Deeper Shade of Blue, A (2011)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106839,16376.0,Mandela: Long Walk to Freedom (2013),True,False,True,True,True,False,2,32.0,,,,0.0,0.6,0.4,True,False,False,False,False
106841,16377.0,August: Osage County (2013),False,False,True,True,False,False,1,150.0,,,,0.0,0.4,0.4,False,False,False,False,False
106848,16378.0,Gamera: The Giant Monster (Daikaijû Gamera) (1965),False,True,False,False,False,False,1,2.0,,,,0.0,0.0,0.8,False,False,False,False,False
106850,,"Tale of Zatoichi, The (Zatôichi monogatari) (Zatôichi 1) (1962)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106852,,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2) (1962)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106854,16379.0,Angels Sing (2013),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106859,,Amen (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106861,16380.0,Violette (2013),True,True,False,False,True,False,2,6.0,,,,0.0,0.2,0.8,False,True,True,False,False
106863,16381.0,Concrete Night (Betoniyö) (2013),True,True,False,False,True,False,2,4.0,,,,0.0,0.2,0.8,False,True,True,False,False
106866,,Days Of Darkness (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106868,16383.0,Breaking the Girls (2013),False,False,True,False,False,False,1,4.0,,,,0.0,0.4,0.4,False,False,False,False,False
106870,16384.0,Grave Encounters 2 (2012),False,False,True,False,True,False,2,9.0,,,,0.0,0.6,0.2,False,False,False,False,False
106873,16385.0,Evangelion: 3.0 You Can (Not) Redo (2012),False,True,False,False,False,False,1,18.0,,,,0.0,0.0,0.8,False,False,False,False,False
106877,,My Piece of the Pie (Ma part du gâteau) (2011),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106879,16386.0,Fright Night 2: New Blood (2013),False,False,True,True,False,False,1,4.0,,,,0.0,0.4,0.4,False,False,False,False,False
106881,16387.0,Sweetwater (2013),False,False,True,False,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
106883,,All is Bright (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106887,16388.0,True Heart (1997),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106889,16389.0,Tim's Vermeer (2013),False,False,True,False,False,False,1,41.0,,,,0.0,0.4,0.4,False,False,False,False,False
106892,16390.0,After Tiller (2013),False,False,True,False,False,False,1,9.0,,,,0.0,0.4,0.4,False,False,False,False,False
106895,16391.0,Lovecraft: Fear of the Unknown (2008),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106897,,Stuck Between Stations (2011),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106906,,Gamera vs. Barugon (1966),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106910,16392.0,Legally Blondes (2009),False,False,True,True,False,False,1,4.0,,,,0.0,0.4,0.4,False,False,False,False,False
106914,,Rouva presidentti (2012),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106916,16393.0,American Hustle (2013),False,False,True,True,False,True,1,943.0,,,,0.0,0.8,0.2,False,False,False,False,False
106918,16394.0,"Secret Life of Walter Mitty, The (2013)",True,False,True,True,True,True,2,563.0,,,,0.0,1.0,0.2,True,False,False,False,False
106920,16395.0,Her (2013),False,False,True,True,False,True,1,1422.0,,,,0.0,0.8,0.2,False,False,False,False,False
106922,,New Tale of Zatoichi (Shin Zatôichi monogatari) (Zatôichi 3) (1963),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106927,16396.0,RoboGeisha (Robo-geisha) (2009),False,True,False,False,False,False,1,4.0,,,,0.0,0.0,0.8,False,False,False,False,False
106967,,"April Fools, The (1969)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106970,16397.0,Captain Abu Raed (2007),False,True,False,False,False,False,1,2.0,,,,0.0,0.0,0.8,False,False,False,False,False
106972,,"Man You Had in Mind, The (2006)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106981,,"Cosmonaut, The (2013)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106983,16398.0,Young & Beautiful (2013),True,True,False,False,False,False,1,31.0,,,,0.0,0.0,1.0,False,True,True,False,False
106986,16399.0,"Life and Adventures of Santa Claus, The (1985)",False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
106988,16400.0,Carmina or Blow Up (Carmina o revienta) (2012),True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
106990,,Malta G.C. (1942),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106992,,Cousin Angelica (La prima Angélica) (1974),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106994,,Baboona (1935),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
106996,16401.0,Stakeout on Dope Street (1958),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
106998,,Zatoichi Goes to the Fire Festival (Zatôichi abare-himatsuri) (Zatôichi 21) (1970),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107000,16402.0,"Challenger Disaster, The (2013)",True,False,True,False,True,False,2,8.0,,,,0.0,0.6,0.4,True,False,False,False,False
107002,16403.0,Linsanity (2013),False,False,True,False,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
107004,16404.0,Some Girl(s) (2013),False,False,True,False,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
107011,,Música Campesina (Country Music) (2011),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107013,,"Christmas Carol, A (1977)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107017,,Open Grave (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107020,16406.0,"Dead Next Door, The (1989)",False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
107022,,Ski Patrol (1940),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107024,,Sel8nne (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107028,16407.0,"Fourth Angel, The (2001)",True,False,False,False,True,False,2,1.0,,,,0.0,0.4,0.6,False,False,False,False,False
107032,16408.0,Route 666 (2001),False,False,True,False,False,False,1,0.0,,,,0.0,0.4,0.4,False,False,False,False,False
107039,16409.0,"Rat Race, The (Garson Kanin's The Rat Race) (1960)",False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
107042,16410.0,Six by Sondheim (2013),False,False,True,False,False,False,1,18.0,,,,0.0,0.4,0.4,False,False,False,False,False
107050,,Straight from the Heart (2003),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107052,,"Punk Singer, The (2013)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107055,16411.0,"Dead Pit, The (1989)",False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
107057,,Dead Set (2008),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107059,,Dead Silence (1997),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107061,16412.0,Urusei Yatsura Movie 2: Beautiful Dreamer (Urusei Yatsura 2: Byûtifuru dorîmâ) (1984),False,True,False,False,False,False,1,3.0,,,,0.0,0.0,0.8,False,False,False,False,False
107065,,I-See-You.Com (2006),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107067,16413.0,Pianomania (2009),True,False,False,False,True,False,2,2.0,,,,0.0,0.4,0.6,False,False,False,False,False
107069,16414.0,Lone Survivor (2013),False,False,True,True,False,True,1,265.0,,,,0.0,0.8,0.2,False,False,False,False,False
107075,869.0,"Christmas Carol, A (1997)",False,False,True,False,False,True,1,1904.0,,,,0.0,0.8,0.2,False,False,False,False,False
107077,,"Christmas Carol: The Musical, A (Christmas Carol, A) (2004)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107079,16417.0,"Fairly Odd Christmas, A (2012)",False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
107081,,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107083,,Geography Club (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107085,16418.0,Measuring the World (Die Vermessung der Welt) (2012),True,True,False,False,True,False,2,1.0,,,,0.0,0.2,0.8,False,True,True,False,False
107096,,Three Stars (2010),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107098,,"Noose, The (Petla) (1958)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107100,,Sambizanga (1973),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107102,16419.0,My Amityville Horror (2012),False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
107106,16420.0,Dead Weekend (1995),False,False,True,False,False,False,1,1.0,,,,0.0,0.2,0.4,False,False,False,False,False
107115,,"Fairly Odd Movie: Grow Up, Timmy Turner!, A (2011)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107117,16421.0,"Armstrong Lie, The (2013)",False,False,True,False,False,False,1,19.0,,,,0.0,0.4,0.4,False,False,False,False,False
107128,16422.0,"Blood Relatives (Liens de sang, Les) (1978)",True,False,False,False,True,False,2,0.0,,,,0.0,0.4,0.6,False,False,False,False,False
107130,16423.0,"Adventure in Space and Time, An (2013)",True,False,False,False,False,False,1,14.0,,,,0.0,0.2,0.8,False,True,False,False,False
107132,16424.0,Mountaintop Motel Massacre (1986),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
107137,,Star Trek: Of Gods and Men (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107141,,Saving Mr. Banks (2013),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107143,,Kinbaku (2010),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107145,16425.0,Cockpit (2012),True,True,False,False,False,False,1,2.0,,,,0.0,0.0,1.0,False,True,True,False,False
107147,,Last Winter (L'hiver dernier) (2011),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
107153,16426.0,"Frozen Dead, The (1966)",True,False,False,True,False,False,1,1.0,,,,0.0,0.4,0.6,False,False,False,False,False
