movieId,title,genres,clean_title,release_year,imdbId,tmdbId,imdb_id_str,rating_count,mean_rating,rating_std,first_rating_at,last_rating_at,tag_count,unique_tag_count,top_tags,genome_tag_coverage,top_genome_tags,item_id,rating_count_test,rating_count_train,rating_count_validation,wikidata_uri,title_wikidata,country,original_language,language_of_work,production_company,production_company_country,production_company_hq_country,publication_date,has_mpnet_json,has_clip_json,has_mpnet_matrix,has_clip_matrix
702,Faces (1968),Drama,Faces,1968.0,62952,753.0,tt0062952,20.0,3.625,1.2234012123239821,1996-10-28 03:34:25,2010-11-10 21:21:45,13.0,12.0,bleak | austere | biting | disturbing | intimate | matter-of-fact | stylized | talky,5.0,criterion | talky | bleak | intimate | stylized,569.0,37.0,302.0,32.0,http://www.wikidata.org/entity/Q2241601,Faces,['United States'],['English'],[],[],[],[],1968-01-01T00:00:00Z,True,True,True,True
703,Boys (1996),Drama,Boys,1996.0,115742,43634.0,tt0115742,23.0,3.130434782608696,1.316135797984075,1996-05-19 17:28:17,2005-06-09 03:44:05,1.0,1.0,youtube,5.0,visually appealing | original | surreal | destiny | good soundtrack,570.0,24.0,300.0,33.0,http://www.wikidata.org/entity/Q737723,Q737723,['United States'],['English'],[],"['Interscope Films', 'PolyGram Filmed Entertainment', 'Touchstone Pictures']","['United Kingdom', 'United States']",['United States'],1996-01-01T00:00:00Z,True,True,True,True
704,"Quest, The (1996)",Action|Adventure,"Quest, The",1996.0,117420,9103.0,tt0117420,82.0,2.8536585365853657,1.1371607617274908,1996-05-06 19:52:35,2014-09-30 19:50:59,21.0,18.0,jean-claude van damme | martial arts | violence | underdog | tibet | street fighting | street children | stowaway,5.0,martial arts | fight scenes | fighting | kung fu | action,571.0,178.0,1406.0,200.0,http://www.wikidata.org/entity/Q1469524,The Quest,['United States'],['English'],[],['Universal Pictures'],['United States'],['United States'],1996-08-01T00:00:00Z,True,True,True,True
705,Cosi (1996),Comedy,Cosi,1996.0,115951,90214.0,tt0115951,21.0,3.880952380952381,0.9341408071693731,1996-06-18 19:48:24,2006-11-19 12:53:28,12.0,12.0,opera | affectionate | biting | bright | goofy | humorous | ironic | madcap,5.0,mental illness | mozart | original | humorous | ensemble cast,572.0,45.0,344.0,41.0,http://www.wikidata.org/entity/Q5173917,Cosi,['Australia'],['English'],[],[],[],[],1998-08-31T00:00:00Z,True,True,True,True
706,Sunset Park (1996),Drama,Sunset Park,1996.0,117784,29649.0,tt0117784,19.0,3.1315789473684212,1.10355618674807,1996-05-12 06:08:27,2008-08-12 05:21:59,0.0,0.0,,5.0,sports | basketball | grindhouse | fun movie | high school,573.0,33.0,192.0,26.0,http://www.wikidata.org/entity/Q3818309,Sunset Park,['United States'],['English'],[],['TriStar Pictures'],['United States'],['United States'],1996-01-01T00:00:00Z,True,True,True,True
707,Mulholland Falls (1996),Crime|Drama|Thriller,Mulholland Falls,1996.0,117107,10990.0,tt0117107,221.0,3.076923076923077,0.8234967232156137,1996-05-06 19:52:08,2013-09-05 23:58:02,13.0,13.0,jennifer connelly | nudity (topless - brief) | noir thriller | cult film | 50 cent | neo-noir | bad | headbanger,5.0,neo-noir | corruption | detective | police corruption | gangsters,574.0,504.0,3678.0,445.0,http://www.wikidata.org/entity/Q1093391,Mulholland Falls,['United States'],['English'],[],['PolyGram Filmed Entertainment'],['United Kingdom'],['United States'],1996-10-17T00:00:00Z,True,True,True,True
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,"Truth About Cats & Dogs, The",1996.0,117979,8866.0,tt0117979,791.0,3.3849557522123894,0.8711486477026092,1996-05-10 01:59:22,2015-01-04 05:12:52,21.0,12.0,uma thurman | romantic | veterinarian | janeane garofalo | silly | chick flick | childhood classics | no_fa_ganes,5.0,romantic comedy | romantic | chick flick | good romantic comedies | sweet,575.0,1543.0,12181.0,1539.0,http://www.wikidata.org/entity/Q1880307,The Truth About Cats & Dogs,['United States'],['English'],[],[],[],[],1996-08-29T00:00:00Z,True,True,True,True
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,Oliver & Company,1988.0,95776,12233.0,tt0095776,125.0,3.26,0.8462440736915467,1996-03-29 16:45:24,2015-01-26 17:12:25,17.0,16.0,disney | adapted from:book | author:charles dickens | disney animated feature | cats and dogs | charles bartlett ii | debbie gates | frank welker,5.0,disney animated feature | talking animals | animation | dog | cartoon,576.0,254.0,2089.0,254.0,http://www.wikidata.org/entity/Q216929,Oliver & Company,['United States'],['English'],[],"['Q1047410', 'Silver Screen Partners III', 'Walt Disney Pictures']",['United States'],['United States'],1989-12-01T00:00:00Z,True,True,True,True
710,Celtic Pride (1996),Comedy,Celtic Pride,1996.0,115851,23449.0,tt0115851,60.0,2.4,1.0727755858645922,1996-04-27 19:26:54,2007-10-17 00:53:35,4.0,4.0,damon wayans | dan aykroyd | daniel stern | tom decerchio,5.0,sports | basketball | boston | comedy | goofy,577.0,127.0,994.0,128.0,http://www.wikidata.org/entity/Q1171263,Celtic Pride,['United States'],['English'],[],"['Caravan Pictures', 'Hollywood Pictures']",['United States'],['United States'],1996-01-01T00:00:00Z,True,True,True,True
711,Flipper (1996),Adventure|Children,Flipper,1996.0,116322,36355.0,tt0116322,101.0,2.757425742574257,1.094563523478968,1996-05-19 18:08:21,2014-10-11 16:12:08,5.0,5.0,animal:porpoise | based on a tv show? | can't remember | alan shapiro | elijah wood,5.0,family | original | animals | fun | predictable,578.0,216.0,1699.0,205.0,http://www.wikidata.org/entity/Q1428947,Flipper,['United States'],['English'],[],['Universal Pictures'],['United States'],['United States'],1996-07-25T00:00:00Z,True,True,True,True
712,Captives (1994),Crime|Drama|Romance|Thriller,Captives,1994.0,109374,37667.0,tt0109374,7.0,3.5714285714285716,1.618347187425374,1996-06-05 02:18:50,1999-11-05 15:30:58,3.0,3.0,angela pope | btaege | clv,5.0,prison | passionate | romance | obsession | betrayal,579.0,15.0,147.0,19.0,http://www.wikidata.org/entity/Q4101697,Captives,['United Kingdom'],['English'],[],['Miramax'],"['Canada', 'United States']","['Canada', 'United States']",1994-01-01T00:00:00Z,True,True,True,True
713,Of Love and Shadows (1994),Drama,Of Love and Shadows,1994.0,110712,90148.0,tt0110712,10.0,3.5,0.8498365855987975,1996-12-19 12:43:56,2003-05-07 19:05:41,0.0,0.0,,5.0,latin america | spanish | based on a book | based on book | nudity (topless - notable),580.0,18.0,102.0,15.0,http://www.wikidata.org/entity/Q3415210,Of Love and Shadows,"['Argentina', 'United States']",['English'],[],['Miramax'],"['Canada', 'United States']","['Canada', 'United States']",1994-10-06T00:00:00Z,True,True,True,True
714,Dead Man (1995),Drama|Mystery|Western,Dead Man,1995.0,112817,922.0,tt0112817,188.0,3.8138297872340425,1.0821449351691543,1996-05-14 10:25:00,2015-03-27 01:54:03,158.0,45.0,jim jarmusch | johnny depp | black and white | melancholy | beautiful | surreal | visually appealing | dreamlike,5.0,surreal | life & death | western | weird | existentialism,581.0,351.0,2619.0,337.0,http://www.wikidata.org/entity/Q547189,Dead Man,"['Germany', 'Japan', 'United States']",['English'],[],['12-Gauge Production'],['United States'],[],1996-05-10T00:00:00Z,True,True,True,True
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,"Horseman on the Roof, The (Hussard sur le toit, Le)",1995.0,113362,11876.0,tt0113362,33.0,3.878787878787879,1.000236714407387,1996-07-03 13:56:48,2009-07-20 18:20:47,3.0,3.0,disease | jean-paul rappeneau | â¡olivier martinez!,5.0,cinematography | scenic | beautiful scenery | france | love story,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
716,Switchblade Sisters (1975),Crime,Switchblade Sisters,1975.0,73778,52633.0,tt0073778,16.0,3.53125,1.5649148006627494,1996-05-12 06:09:13,2007-09-19 08:48:40,9.0,9.0,angry | cynical | gritty | kids in trouble | lurid | street gangs | visceral | to see: cult classic,5.0,race issues | gangs | original | bullying | cult film,582.0,42.0,235.0,24.0,http://www.wikidata.org/entity/Q1211739,Switchblade Sisters,['United States'],['English'],[],[],[],[],1985-01-11T00:00:00Z,True,True,True,True
717,Mouth to Mouth (Boca a boca) (1995),Comedy,Mouth to Mouth (Boca a boca),1995.0,112546,62364.0,tt0112546,3.0,3.6666666666666665,0.5773502691896257,1999-10-12 21:33:35,2007-03-11 09:44:55,0.0,0.0,,5.0,spanish | almodovar | farce | screwball | sexy,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,"Visitors, The (Visiteurs, Les)",1993.0,108500,11687.0,tt0108500,47.0,3.4893617021276597,1.0346673572895388,1996-07-10 08:58:57,2013-09-16 04:15:37,11.0,8.0,jean reno | middle ages | christian clavier | comedy | french film | jean-marie poiré | french,5.0,france | french | comedy | medieval | culture clash,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
719,Multiplicity (1996),Comedy,Multiplicity,1996.0,117108,9304.0,tt0117108,407.0,2.9336609336609336,0.9497327148089808,1996-07-25 14:45:34,2014-05-05 21:47:54,13.0,9.0,michael keaton | harold ramis | cloning | lame | stupid | andie macdowell | clones | clv,5.0,cloning | clones | comedy | funny | funniest movies,583.0,769.0,6144.0,751.0,http://www.wikidata.org/entity/Q774732,Multiplicity,['United States'],['English'],[],[],[],[],1996-10-31T00:00:00Z,True,True,True,True
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,Wallace & Gromit: The Best of Aardman Animation,1996.0,118114,,tt0118114,418.0,4.044258373205742,1.0621357833590914,1996-04-27 11:53:47,2014-11-30 16:58:09,35.0,21.0,claymation | aardman | wallace & gromit | creative production | funny | british comedy | comedy | dogs,5.0,claymation | funny | cool | british comedy | aardman studios,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,Halfmoon (Paul Bowles - Halbmond),1995.0,114103,,tt0114103,2.0,2.5,0.7071067811865476,1997-01-01 19:57:41,1997-07-14 00:47:13,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,"Haunted World of Edward D. Wood Jr., The",1996.0,113270,73183.0,tt0113270,13.0,3.423076923076923,1.1519214716824566,1996-04-23 21:36:39,2011-03-25 15:54:44,3.0,3.0,brett thompson | movie business | ed wood,5.0,documentary | pornography | criterion | movie business | grindhouse,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
723,Two Friends (1986),Drama,Two Friends,1986.0,92123,131232.0,tt0092123,2.0,2.0,1.4142135623730951,1997-05-03 21:48:52,2000-11-29 22:27:07,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,False,False,False
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,"Craft, The",1996.0,115963,9100.0,tt0115963,434.0,3.085253456221198,0.9525044441954297,1996-05-10 14:18:34,2015-01-04 05:05:51,121.0,24.0,teen movie | magic | witchcraft | supernatural | high school | witches | girl power | goth,5.0,teen | teen movie | goth | witch | high school,584.0,836.0,6839.0,863.0,http://www.wikidata.org/entity/Q937005,The Craft,['United States'],['English'],[],['Columbia Pictures'],['United States'],['United States'],1996-07-04T00:00:00Z,True,True,True,True
725,"Great White Hype, The (1996)",Comedy,"Great White Hype, The",1996.0,116448,20759.0,tt0116448,64.0,2.890625,0.9192334194126537,1996-07-05 12:55:50,2008-10-29 18:30:06,3.0,3.0,can't remember | samuel l. jackson | reginald hudlin,5.0,sports | satire | satirical | comedy | boxing,585.0,171.0,1252.0,140.0,http://www.wikidata.org/entity/Q1514095,The Great White Hype,['United States'],['English'],[],['20th Century Studios'],['United States'],['United States'],1996-01-01T00:00:00Z,True,True,True,True
726,Last Dance (1996),Drama,Last Dance,1996.0,116827,46063.0,tt0116827,30.0,3.066666666666667,0.925997442959653,1996-05-12 06:07:08,2006-12-31 03:16:44,0.0,0.0,,5.0,death | death penalty | lawyer | lawyers | murder,586.0,44.0,438.0,54.0,http://www.wikidata.org/entity/Q1806702,Last Dance,['United States'],['English'],[],['Touchstone Pictures'],['United States'],['United States'],1996-06-27T00:00:00Z,True,True,True,True
727,War Stories (1995),Documentary,War Stories,1995.0,114894,365371.0,tt0114894,1.0,5.0,,1996-07-10 09:48:08,1996-07-10 09:48:08,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
728,Cold Comfort Farm (1995),Comedy,Cold Comfort Farm,1995.0,112701,32513.0,tt0112701,177.0,3.7344632768361583,0.9369916015780703,1996-06-05 16:52:24,2012-10-07 04:07:13,22.0,22.0,adapted from:book | author:stella gibbons | rural | in netflix queue | england | based on a book | john schlesinger | matriarch,5.0,adapted from:book | 1930s | based on a book | british comedy | eccentricity,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,"Institute Benjamenta, or This Dream People Call Human Life",1995.0,113429,40651.0,tt0113429,3.0,3.6666666666666665,1.5275252316519465,1996-06-17 07:58:47,2009-08-13 20:28:21,10.0,9.0,brothers quay | less than 300 ratings | blindfold | dreamlike | existentialism | hallucinatory | surreal | symbolism,5.0,surreal | dreamlike | weird | enigmatic | surrealism,587.0,12.0,75.0,16.0,http://www.wikidata.org/entity/Q11160421,Institute Benjamenta,['Germany'],['German'],[],"['Film4 Productions', 'Pandora Film']","['Germany', 'United Kingdom']",[],1995-01-01T00:00:00Z,True,True,True,True
730,Low Life (1994),Drama,Low Life,1994.0,125877,,tt0125877,5.0,3.4,1.140175425099138,1996-09-23 21:49:48,2000-11-20 14:11:41,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
731,Heaven's Prisoners (1996),Crime|Thriller,Heaven's Prisoners,1996.0,116508,36915.0,tt0116508,47.0,2.765957446808511,1.0521771622490943,1996-06-06 03:47:52,2006-07-31 03:17:42,2.0,2.0,nudity (topless - notable) | nudity (topless),5.0,nudity (topless - notable) | new orleans | hit men | detective | nudity (topless),588.0,91.0,673.0,90.0,http://www.wikidata.org/entity/Q249032,Heaven's Prisoners,['United States'],['English'],[],['New Line Cinema'],['United States'],['United States'],1996-06-27T00:00:00Z,True,True,True,True
732,Original Gangstas (1996),Crime,Original Gangstas,1996.0,117260,40507.0,tt0117260,11.0,2.4545454545454546,1.1281521496355322,1996-06-22 11:46:52,2001-06-13 18:12:24,0.0,0.0,,5.0,gangs | grindhouse | fight scenes | vigilante | original,589.0,19.0,186.0,29.0,http://www.wikidata.org/entity/Q7102539,Original Gangstas,['United States'],['English'],[],[],[],[],1996-01-01T00:00:00Z,True,True,True,True
733,"Rock, The (1996)",Action|Adventure|Thriller,"Rock, The",1996.0,117500,9802.0,tt0117500,1567.0,3.693044033184429,0.8825881263317747,1996-06-02 00:27:59,2015-03-25 21:03:25,192.0,35.0,sean connery | nicolas cage | alcatraz | terrorism | ed harris | michael bay | action | biological warfare,5.0,good action | action | action packed | alcatraz | san francisco,590.0,3188.0,25103.0,3062.0,http://www.wikidata.org/entity/Q216720,The Rock,['United States'],['English'],[],"['Hollywood Pictures', 'Q17305144']",['United States'],['United States'],1996-10-01T00:00:00Z,True,True,True,True
734,Getting Away With Murder (1996),Comedy,Getting Away With Murder,1996.0,116405,25697.0,tt0116405,4.0,2.625,1.1086778913041726,1996-05-12 06:09:00,2003-12-05 03:01:23,0.0,0.0,,5.0,comedy | vigilantism | very funny | off-beat comedy | vigilante,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,Cemetery Man (Dellamorte Dellamore),1994.0,109592,21588.0,tt0109592,44.0,3.5568181818181817,1.1371931433327978,1996-05-11 23:44:06,2015-03-19 06:07:54,64.0,26.0,zombies | splatter | stylized | nudity (topless) | dreamlike | dark comedy | zombie | macabre,5.0,splatter | dark humor | dark hero | zombies | zombie,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
736,Twister (1996),Action|Adventure|Romance|Thriller,Twister,1996.0,117998,664.0,tt0117998,1652.0,3.2266949152542375,1.038727018246695,1996-05-12 06:52:15,2015-03-24 20:54:53,131.0,43.0,disaster | helen hunt | action | science | adventure | philip seymour hoffman | tornados | weather,5.0,natural disaster | special effects | big budget | chase | action,591.0,3192.0,25941.0,3313.0,http://www.wikidata.org/entity/Q683663,Twister,['United States'],['English'],[],['Amblin Entertainment'],['United States'],['United States'],1996-09-05T00:00:00Z,True,True,True,True
737,Barb Wire (1996),Action|Sci-Fi,Barb Wire,1996.0,115624,11867.0,tt0115624,225.0,2.131111111111111,1.1522149132645376,1996-05-12 06:00:07,2013-07-04 16:37:54,13.0,10.0,nudity (topless) | heroine in tight suit | futuristmovies.com | casablanca remake | gratuitous peter lorre lookalike | nostalgia critic | boobs | superherion,5.0,based on a comic | cyberpunk | futuristic | nudity (topless) | good action,592.0,453.0,3606.0,460.0,http://www.wikidata.org/entity/Q807302,Barb Wire,['United States'],['English'],[],"['PolyGram Filmed Entertainment', 'Propaganda Films']","['United Kingdom', 'United States']",['United States'],1996-10-24T00:00:00Z,True,True,True,True
738,"Garçu, Le (1995)",Drama,"Garçu, Le",1995.0,113145,47119.0,tt0113145,2.0,4.0,0.0,1996-11-01 22:56:40,1999-12-12 12:31:48,1.0,1.0,gerard depardieu,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
739,Honey Moon (Honigmond) (1996),Comedy,Honey Moon (Honigmond),1996.0,116559,,tt0116559,2.0,2.0,1.4142135623730951,1996-06-17 12:01:56,2003-01-30 00:57:30,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,False,False,False,False
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,Ghost in the Shell (Kôkaku kidôtai),1995.0,113568,9323.0,tt0113568,329.0,3.9498480243161094,0.9205024019278415,1996-05-17 14:54:09,2015-03-20 23:49:03,204.0,42.0,cyberpunk | anime | artificial intelligence | philosophical | japan | complex | sci-fi | techno-evolution,5.0,cyberpunk | cyborgs | futuristic | complex | anime,593.0,676.0,5683.0,713.0,http://www.wikidata.org/entity/Q1066948,Ghost in the Shell,"['Japan', 'United Kingdom']",['Japanese'],[],['Production I.G'],['Japan'],['Japan'],1995-11-18T00:00:00Z,True,True,True,True
742,Thinner (1996),Horror|Thriller,Thinner,1996.0,117894,10280.0,tt0117894,91.0,2.708791208791209,1.0673589786267734,1996-05-13 04:05:06,2010-08-06 14:55:18,5.0,4.0,stephen king | curse | gipsy | tom holland,5.0,based on a book | horror | adapted from:book | books | adaptation,594.0,200.0,1487.0,172.0,http://www.wikidata.org/entity/Q1637939,Thinner,['United States'],['English'],[],['Paramount Pictures'],['United States'],['United States'],1997-09-04T00:00:00Z,True,True,True,True
743,Spy Hard (1996),Comedy,Spy Hard,1996.0,117723,10535.0,tt0117723,295.0,2.73728813559322,1.0291496894826124,1996-06-01 13:10:24,2014-06-09 22:41:23,22.0,8.0,parody | leslie nielsen | slapstick humor | spoof | spy | related:007 (series) | can't remember | rick friedberg,5.0,spoof | parody | funny as hell | spy | silly fun,595.0,685.0,4822.0,605.0,http://www.wikidata.org/entity/Q392662,Spy Hard,['United States'],['English'],[],['Hollywood Pictures'],['United States'],['United States'],1996-07-25T00:00:00Z,True,True,True,True
744,Brothers in Trouble (1995),Drama,Brothers in Trouble,1995.0,112586,124613.0,tt0112586,1.0,4.0,,2000-02-07 03:24:09,2000-02-07 03:24:09,0.0,0.0,,0.0,,596.0,2.0,33.0,2.0,http://www.wikidata.org/entity/Q60040949,Brothers in Trouble,['United Kingdom'],['English'],[],['Renegade Films'],['United Kingdom'],['United Kingdom'],1996-09-12T00:00:00Z,True,True,True,True
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,Wallace & Gromit: A Close Shave,1995.0,112691,532.0,tt0112691,599.0,4.169449081803005,0.8699276468174326,1996-05-11 05:43:32,2015-03-12 19:04:27,125.0,40.0,aardman | claymation | animation | stop motion | wallace & gromit | comedy | british | funny,5.0,claymation | animation | aardman | animated | aardman studios,597.0,1190.0,9690.0,1193.0,http://www.wikidata.org/entity/Q400097,A Close Shave,['United Kingdom'],['English'],[],['Aardman Animations'],['United Kingdom'],['United Kingdom'],1999-07-13T00:00:00Z,True,True,True,True
746,Force of Evil (1948),Film-Noir,Force of Evil,1948.0,40366,26744.0,tt0040366,9.0,4.277777777777778,0.8333333333333333,1999-10-13 06:17:18,2012-05-21 19:21:07,6.0,5.0,entirely dialogue | abraham polonsky | antagonist | dialogue | national film registry,5.0,organized crime | noir | film noir | mob | bleak,598.0,25.0,255.0,32.0,http://www.wikidata.org/entity/Q766089,Force of Evil,['United States'],['English'],[],['The Enterprise Studios'],['United States'],[],1948-01-01T00:00:00Z,True,True,True,True
747,"Stupids, The (1996)",Comedy,"Stupids, The",1996.0,117768,16299.0,tt0117768,58.0,2.4913793103448274,1.3228470735180637,1996-04-23 21:34:36,2012-04-04 21:42:22,9.0,5.0,stupid | so bad it's good | christopher lee | some funny parts | golden raspberry (worst actor),5.0,stupid | stupidity | idiotic | so bad it's funny | dumb but funny,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,"Arrival, The",1996.0,115571,10547.0,tt0115571,262.0,3.1736641221374047,0.9093981051078495,1996-06-06 03:24:52,2013-12-08 07:22:31,23.0,14.0,aliens | conspiracy theory | charlie sheen | alien invasion | futuristmovies.com | first contact | david twohy | sheeny,5.0,alien | alien invasion | aliens | conspiracy | scifi,599.0,513.0,4239.0,527.0,http://www.wikidata.org/entity/Q540318,The Arrival,"['Mexico', 'United States']",['English'],[],['Artisan Entertainment'],['United States'],['United States'],1997-05-01T00:00:00Z,True,True,True,True
749,"Man from Down Under, The (1943)",Drama,"Man from Down Under, The",1943.0,31612,245268.0,tt0031612,2.0,2.0,1.4142135623730951,1996-06-17 07:58:47,1996-11-23 18:38:03,1.0,1.0,robert z. leonard,0.0,,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964.0,57012,935.0,tt0057012,1195.0,4.226778242677824,0.9034380156393895,1996-05-22 14:34:29,2015-03-25 20:56:02,538.0,117.0,stanley kubrick | satire | dark comedy | black comedy | classic | nuclear war | cold war | peter sellers,5.0,imdb top 250 | kubrick | nuclear war | cold war | dark humor,600.0,2348.0,18513.0,2359.0,http://www.wikidata.org/entity/Q105702,Dr. Strangelove,"['United Kingdom', 'United States']",['English'],[],"['Columbia Pictures', 'Hawk Films']",['United States'],"['United Kingdom', 'United States']",1964-04-24T00:00:00Z,True,True,True,True
751,Careful (1992),Comedy|Horror,Careful,1992.0,103926,55613.0,tt0103926,7.0,3.7142857142857144,0.9511897312113418,1996-11-23 18:41:13,2004-02-21 02:30:50,9.0,7.0,surreal | guy maddin | incest | not funny | not scary | mountain climbing | dvd-video,5.0,surreal | surrealism | dreamlike | talky | weird,601.0,17.0,124.0,15.0,http://www.wikidata.org/entity/Q2404081,Careful,['Canada'],['English'],[],[],[],[],1992-01-01T00:00:00Z,True,True,True,True
752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance,Vermont Is For Lovers,1992.0,105737,215107.0,tt0105737,3.0,3.0,1.5,1996-11-23 18:38:40,2009-03-25 00:29:27,0.0,0.0,,0.0,,602.0,3.0,31.0,7.0,http://www.wikidata.org/entity/Q7921729,Vermont Is for Lovers,['United States'],['English'],[],[],[],[],1992-01-01T00:00:00Z,True,True,True,True
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,"Month by the Lake, A",1995.0,113849,41007.0,tt0113849,26.0,3.173076923076923,1.2723388518182388,1996-05-23 18:13:17,2012-11-05 22:42:58,1.0,1.0,uma thurman,5.0,romance | romantic | original | beautiful scenery | beautifully filmed,603.0,49.0,423.0,48.0,http://www.wikidata.org/entity/Q1305148,A Month by the Lake,"['United Kingdom', 'United States']",['English'],[],[],[],[],1996-11-21T00:00:00Z,True,True,True,True
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,Gold Diggers: The Secret of Bear Mountain,1995.0,113188,35645.0,tt0113188,13.0,2.6538461538461537,1.125178048588596,1996-05-29 22:49:46,2015-03-01 01:57:25,0.0,0.0,,5.0,small town | adventure | unlikely friendships | family | fun movie,604.0,41.0,284.0,36.0,http://www.wikidata.org/entity/Q1422552,Gold Diggers: The Secret of Bear Mountain,"['Canada', 'United States']",['English'],[],[],[],[],1995-01-01T00:00:00Z,True,True,True,True
755,Kim (1950),Children|Drama,Kim,1950.0,42644,110465.0,tt0042644,4.0,3.875,0.6291528696058958,1997-03-28 11:15:32,2003-10-16 18:25:42,6.0,6.0,adapted from:book | author:rudyard kipling | based on a book | colonialism | india | rudyard kipling,5.0,literary adaptation | adventure | adapted from:book | indians | based on a book,605.0,19.0,124.0,9.0,http://www.wikidata.org/entity/Q1233030,Kim,['United States'],['English'],[],['Metro-Goldwyn-Mayer'],['United States'],['United States'],1950-01-01T00:00:00Z,True,True,True,True
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,Carmen Miranda: Bananas Is My Business,1994.0,109381,255546.0,tt0109381,4.0,2.5,1.0,1996-06-03 15:41:27,1996-11-23 18:33:04,0.0,0.0,,5.0,documentary | life philosophy | obsession | pornography | original,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
757,Ashes of Time (Dung che sai duk) (1994),Drama,Ashes of Time (Dung che sai duk),1994.0,109688,40751.0,tt0109688,9.0,3.0,1.299038105676658,1999-12-12 13:01:48,2012-09-26 10:57:46,13.0,12.0,dreamlike | lavish | poignant | stylized | sweeping | redux: 2008 | wuxia | getdvd,5.0,wuxia | meditative | stylized | melancholic | loneliness,606.0,22.0,176.0,18.0,http://www.wikidata.org/entity/Q725167,Ashes of Time,['Hong Kong'],['Cantonese'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
758,"Jar, The (Khomreh) (1992)",Drama,"Jar, The (Khomreh)",1992.0,104606,275096.0,tt0104606,2.0,3.0,1.4142135623730951,1996-05-12 06:10:36,1999-12-15 23:57:28,0.0,0.0,,0.0,,607.0,2.0,19.0,4.0,http://www.wikidata.org/entity/Q3209823,Khomreh,['Iran'],['Persian'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
759,Maya Lin: A Strong Clear Vision (1994),Documentary,Maya Lin: A Strong Clear Vision,1994.0,110480,85778.0,tt0110480,23.0,4.304347826086956,0.7029019463944165,1996-05-08 21:09:32,2006-06-01 03:51:12,2.0,2.0,freida lee mock | oscar (best documentary feature),5.0,documentary | original | mentor | intimate | criterion,608.0,39.0,291.0,46.0,http://www.wikidata.org/entity/Q2238172,Maya Lin: A Strong Clear Vision,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
760,Stalingrad (1993),Drama|War,Stalingrad,1993.0,108211,11101.0,tt0108211,34.0,3.5441176470588234,0.8381766561721171,1996-05-30 11:31:31,2011-05-30 14:29:37,10.0,6.0,world war ii | germany | german | 3.5 | joseph vilsmaier | wwii,5.0,world war ii | germany | wwii | german | best war films,609.0,91.0,718.0,86.0,http://www.wikidata.org/entity/Q316225,Stalingrad,"['Czech Republic', 'Germany', 'Sweden']","['German', 'Russian']",[],[],[],[],1993-01-21T00:00:00Z,True,True,True,True
